ID; Nome; Apelido; RB; FC; GC; CA; CV; SG; DD; DP; GS; FS; PE; A; FT; FD; FF; G; I; PP
38632;Matheus Ferraz Pereira;Matheus Ferraz;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42500;Fagner Conserva Lemos;Fagner;5.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
42234;Cássio Ramos;Cássio;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38695;David França Oliveira e Silva;David;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50401;Gerson Alencar de Lima Junior;Gerson Magrão;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38067;Danilo Gabriel de Andrade;Danilo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50856;Henrique Adriano Buss;Henrique;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
50361;Rafael Ramos de Lima;Rafael Lima;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
50439;Vilson Xavier de Meneses Junior;Vilson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93369;Rodrigo Nascimento França ;Rodrigo Becão;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91929;Everson Bispo Pereira;Everson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50421;Wesley Lopes Beltrame;Wesley;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94966;Deijair dos Santos Nunes;Deijair ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94971;Luís Fernando Santos da Conceição;Luís Fernando;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60822;Renan Henrique Oliveira Vieira;Renan Oliveira;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62137;Enderson Alves Moreira;Enderson Moreira;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94975;Marco Antônio Rosa Furtado Júnior;Marco Antônio;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
94980;Geovane Santana Souza;Geovane Itinga;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94981;Felipe Matheus Filgueira de Araújo;Felipinho;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60834;Luan Michel de Louzã;Luan;5.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0
63194;Carlos Emiliano Pereira;Carlinhos;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0
72097;Giovanni Palmieri dos Santos;Giovanni;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
80374;Norberto Pereira Marinho Neto;Norberto ;7.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88423;Aderlan de Lima Silva;Aderlan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95849;Felipe Gustavo Domingos;Felipe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96411;Cassiano Silva dos Santos;Cassiano;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95464;Gregore de Magalhães da Silva;Gregore;9.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
81881;João Ricardo Riedi;João Ricardo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
82939;Ruy Franco de Almeida Junior;Ruy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99894;José Francisco dos Santos Júnior;Júnior Brumado;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
51413;Walter Leandro Capeloza Artune;Walter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
101757;João Pedro Ribeiro;João Pedro Ribeiro;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
82381;Adilson dos Anjos Oliveira;Juninho;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
38928;Alexandro Silva de Souza;Dudu Cearense;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52190;Ralf de Souza Telles;Ralf;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52674;Gilson Gomes do Nascimento;Gilson;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38109;Jefferson de Oliveira Galvão;Jefferson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55348;Luis Ricardo Silva Umbelino;Luis Ricardo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61149;Lucca Borges Brito;Lucca;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68744;Márcio Passos de Albuquerque;Emerson Sheik;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
68901;Rodrigo Pimpão Viana;Rodrigo Pimpão;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
85930;Aylon Darwin Tavella;Aylon;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0
68930;Welker Marçal de Almeida;Kieza;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
68784;Sérgio Dutra Júnior;Júnior Dutra;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
87402;Messias Rodrigues da Silva Júnior;Messias;4.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91194;Thiago Rodrigues da Silva;Thiago;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72168;João Paulo Mior;João Paulo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88002;Sergio Antonio Soler de Oliveira Junior;Serginho;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0
73721;Marcos Vinícius de Jesus Araújo;Marcos Vinícius;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91263;Hugo Gomes dos Santos Silva;Jajá;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89285;Matheus de Sales Cabral;Matheus Sales;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74061;Roberto Junior Fernández Torres;Gatito Fernández;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
80080;Brenner Marlos Varanda de Oliveira;Brenner;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
91928;Christian Sávio Machado;Christian;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0
60788;Marcos Antônio da Silva Gonçalves;Marquinhos;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
77500;Yago Fernando da Silva;Yago;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92692;Michel Araújo Silvestre;Michel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78497;Arnaldo Manoel de Almeida;Arnaldo;3.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68954;Marcos Gabriel do Nascimento;Marquinhos Gabriel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94894;João Victor da Vitória Fernandes;Capixaba;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97317;José Ricardo Barbosa Ribeiro Drumond;Zé Ricardo;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93886;Matheus Leonardo Sales Cardoso;Matheusinho;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
80395;Renato Vieira Rodrigues;Renatinho;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97930;Erick Martins Ferreira Carvalho;Erick;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69047;Paulo Roberto da Silva;Paulo Roberto;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70666;Marllon Gonçalves Jerônimo Borges;Marllon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97453;Joriwinnyson Santos dos Anjos Rodrigues;Jori;0.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84863;Alberto Valentim do Carmo Neto;Alberto Valentim;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88125;Yuri Antonio Costa da Silva;Yuri;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
85400;Marcelo Machado dos Santos ;Marcelo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
101725;Matheus Santos Soares;Matheus Santos;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73281;Renê dos Santos Júnior;Renê Júnior;4.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
70696;Fábio Luiz Carille de Araújo;Fábio Carille;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88669;Leandro Carvalho da Silva;Leandro Carvalho;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
89492;Saulo Ferreira Silva Nascimento;Saulo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
37718;Marcos Arouca da Silva;Arouca;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102336;Ronaldo dos Santos Ramos Filho;Ronaldo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89493;Igor Rabello da Costa;Igor Rabello;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
90444;Moisés Roberto Barbosa;Moisés;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89885;Leandro Alves de Carvalho;Leandrinho;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
37934;Roger de Oliveira Bernardo;Roger Bernardo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90715;Luiz Fernando Moraes dos Santos;Luiz Fernando ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84851;Lucas Cândido Silva;Lucas Cândido;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38229;Fábio Santos Romeu;Fábio Santos;3.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
92981;Ronaldo da Silva Souza;Ronaldo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91508;Leonardo Felipe Valencia Rossel;Leonardo Valencia;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;5.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0
50307;Adilson Warken;Adilson;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38910;Ricardo de Oliveira;Ricardo Oliveira;2.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;1.0;0.0;0.0;3.0;1.0;3.0;0.0
93414;Mauro Joel Carli;Joel Carli;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
52950;Victor Leandro Bagy;Victor;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93797;Márcio Almeida de Oliveira;Marcinho;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95638;Marcelo da Conceição Benevenuto Malaquias;Marcelo Benevenuto;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78605;Gabriel Girotto Franco;Gabriel;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
98484;Victor Hugo Soares dos Santos;Kanu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60969;Patric Cabral Lalau;Patric;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99903;Lucas da Silva Ribeiro Campos;Lucas Campos;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94067;Matheus Fernandes Siqueira;Matheus Fernandes;9.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
95798;Gustavo Costa da Silva Machado;Gustavo Bochecha;6.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
80286;Matheus Caldeira Vidotto de Oliveira;Matheus Vidotto;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97352;Luiz Henrique Pachu Lira;Pachu;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
99915;Ezequiel Santos da Silva;Ezequiel;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78577;Ricardo Dias Acosta;Ricardinho;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54395;Elias Mendes Trindade;Elias;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63219;Luan Madson Gedeão De Paiva;Luan;12.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
73384;Samuel Xavier Brito;Samuel Xavier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
101073;Helerson Mateus do Nascimento;Helerson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68925;Leonardo Fabiano da Silva e Silva;Leonardo Silva;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81770;Clayton Silveira da Silva;Clayton;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81682;Juan Ramón Cazares Sevillano;Cazares;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0
80124;Matheus Mancini;Matheus Mancini;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
37717;Fernando Henrique dos Anjos;Fernando Henrique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84848;Erik Nascimento Lima;Erik;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
84926;Yago Henrique Severino dos Santos;Yago;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
82758;Hyuri Henrique de Oliveira Costa;Hyuri;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38178;Roberto César Zardin Rodrigues;Roberto;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
37899;Renan Brito Soares;Renan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
37319;Marcelo Augusto Oliveira Chamusca;Marcelo Chamusca;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
87393;Gabriel Costa França;Gabriel;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
